order_id,order_year,order_month,order_day,demand_phase,product_id,product_title,product_category,current_product_stock,client_id,price_inr,quantity_ordered
O02258,2014,5,1,pre_covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1484,C016,1200,3
O06183,2014,5,1,pre_covid,P005,Microwave Oven,Home & Kitchen,55,C006,9000,15
O06387,2014,5,1,pre_covid,P005,Microwave Oven,Home & Kitchen,191,C004,9000,6
O07215,2014,5,1,pre_covid,P005,Microwave Oven,Home & Kitchen,148,C002,9000,9
O01950,2014,5,2,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,300,C015,7500,2
O04929,2014,5,2,pre_covid,P005,Microwave Oven,Home & Kitchen,27,C011,9000,20
O05311,2014,5,2,pre_covid,P014,Packaged Grocery Staples,Groceries & Hygiene,2317,C009,800,3
O02982,2014,5,3,pre_covid,P005,Microwave Oven,Home & Kitchen,27,C008,9000,16
O04563,2014,5,3,pre_covid,P014,Packaged Grocery Staples,Groceries & Hygiene,2634,C006,800,2
O06629,2014,5,3,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,92,C018,8500,2
O06229,2014,5,4,pre_covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1219,C005,1200,4
O02224,2014,5,5,pre_covid,P005,Microwave Oven,Home & Kitchen,127,C004,9000,11
O02525,2014,5,5,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,137,C005,8500,5
O04074,2014,5,5,pre_covid,P010,Men's Formal Shirts,Fashion,1232,C018,1800,3
O06428,2014,5,5,pre_covid,P004,Air Purifier,Home & Kitchen,173,C007,12000,5
O00180,2014,5,6,pre_covid,P011,Casual Loungewear Set,Fashion,3507,C001,1200,6
O03028,2014,5,6,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,102,C017,8500,5
O04247,2014,5,6,pre_covid,P010,Men's Formal Shirts,Fashion,1147,C008,1800,2
O04346,2014,5,6,pre_covid,P005,Microwave Oven,Home & Kitchen,181,C017,9000,6
O04623,2014,5,6,pre_covid,P014,Packaged Grocery Staples,Groceries & Hygiene,2613,C020,800,4
O05002,2014,5,6,pre_covid,P004,Air Purifier,Home & Kitchen,176,C019,12000,5
O03165,2014,5,7,pre_covid,P010,Men's Formal Shirts,Fashion,1653,C011,1800,3
O02730,2014,5,8,pre_covid,P005,Microwave Oven,Home & Kitchen,259,C007,9000,6
O03698,2014,5,8,pre_covid,P003,Smartphone,Electronics,48,C002,22000,2
O04457,2014,5,8,pre_covid,P009,Yoga Mat,Gym Equipment,92,C012,1500,4
O05738,2014,5,8,pre_covid,P007,Treadmill,Gym Equipment,29,C014,42000,1
O07223,2014,5,8,pre_covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,1099,C003,3500,2
O01887,2014,5,9,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,112,C011,8500,2
O03591,2014,5,9,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,13,C018,7500,2
O07478,2014,5,9,pre_covid,P002,Webcam & Headset Combo,Electronics,76,C016,4500,4
O07884,2014,5,9,pre_covid,P010,Men's Formal Shirts,Fashion,800,C003,1800,4
O02073,2014,5,10,pre_covid,P007,Treadmill,Gym Equipment,78,C016,42000,2
O04116,2014,5,10,pre_covid,P004,Air Purifier,Home & Kitchen,114,C005,12000,1
O02971,2014,5,11,pre_covid,P007,Treadmill,Gym Equipment,20,C004,42000,2
O04605,2014,5,11,pre_covid,P003,Smartphone,Electronics,225,C010,22000,1
O06214,2014,5,11,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,26,C001,7500,3
O06294,2014,5,12,pre_covid,P004,Air Purifier,Home & Kitchen,221,C003,12000,1
O03082,2014,5,13,pre_covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,1200,C008,3500,1
O07840,2014,5,13,pre_covid,P014,Packaged Grocery Staples,Groceries & Hygiene,1060,C011,800,6
O05005,2014,5,14,pre_covid,P012,Festive Sarees,Fashion,582,C005,6000,6
O07361,2014,5,14,pre_covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,81,C003,1200,2
O00362,2014,5,15,pre_covid,P007,Treadmill,Gym Equipment,64,C001,42000,2
O02148,2014,5,15,pre_covid,P010,Men's Formal Shirts,Fashion,2181,C014,1800,4
O03465,2014,5,15,pre_covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,905,C013,3500,6
O04826,2014,5,15,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,118,C008,8500,4
O04231,2014,5,16,pre_covid,P001,Laptop,Electronics,45,C005,55000,3
O06241,2014,5,16,pre_covid,P004,Air Purifier,Home & Kitchen,234,C001,12000,1
O06951,2014,5,16,pre_covid,P014,Packaged Grocery Staples,Groceries & Hygiene,1543,C007,800,5
O02000,2014,5,17,pre_covid,P009,Yoga Mat,Gym Equipment,481,C009,1500,1
O04851,2014,5,17,pre_covid,P011,Casual Loungewear Set,Fashion,1629,C014,1200,3
O06718,2014,5,17,pre_covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,701,C011,1200,5
O00278,2014,5,18,pre_covid,P009,Yoga Mat,Gym Equipment,2398,C012,1500,6
O06192,2014,5,19,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,56,C007,7500,2
O06984,2014,5,19,pre_covid,P005,Microwave Oven,Home & Kitchen,300,C006,9000,13
O00050,2014,5,20,pre_covid,P005,Microwave Oven,Home & Kitchen,238,C005,9000,19
O02628,2014,5,20,pre_covid,P005,Microwave Oven,Home & Kitchen,61,C009,9000,11
O07344,2014,5,21,pre_covid,P012,Festive Sarees,Fashion,482,C005,6000,3
O01632,2014,5,22,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,22,C013,7500,1
O05818,2014,5,22,pre_covid,P001,Laptop,Electronics,40,C011,55000,1
O05676,2014,5,23,pre_covid,P009,Yoga Mat,Gym Equipment,400,C011,1500,3
O06524,2014,5,23,pre_covid,P012,Festive Sarees,Fashion,995,C009,6000,2
O06601,2014,5,23,pre_covid,P007,Treadmill,Gym Equipment,60,C006,42000,2
O00033,2014,5,24,pre_covid,P003,Smartphone,Electronics,341,C014,22000,1
O00717,2014,5,24,pre_covid,P007,Treadmill,Gym Equipment,32,C002,42000,3
O03222,2014,5,24,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,133,C014,8500,5
O03609,2014,5,24,pre_covid,P014,Packaged Grocery Staples,Groceries & Hygiene,2429,C015,800,1
O03331,2014,5,25,pre_covid,P014,Packaged Grocery Staples,Groceries & Hygiene,2569,C009,800,5
O05685,2014,5,27,pre_covid,P007,Treadmill,Gym Equipment,44,C014,42000,3
O00418,2014,5,28,pre_covid,P005,Microwave Oven,Home & Kitchen,111,C020,9000,9
O00553,2014,5,28,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,24,C016,8500,1
O02774,2014,5,28,pre_covid,P004,Air Purifier,Home & Kitchen,175,C001,12000,3
O00533,2014,5,29,pre_covid,P012,Festive Sarees,Fashion,1621,C015,6000,3
O03027,2014,5,29,pre_covid,P005,Microwave Oven,Home & Kitchen,291,C007,9000,10
O06471,2014,5,30,pre_covid,P007,Treadmill,Gym Equipment,7,C006,42000,2
O06683,2014,5,30,pre_covid,P004,Air Purifier,Home & Kitchen,147,C010,12000,2
O07060,2014,5,30,pre_covid,P011,Casual Loungewear Set,Fashion,720,C005,1200,3
O02102,2014,5,31,pre_covid,P009,Yoga Mat,Gym Equipment,372,C007,1500,4
O06679,2014,5,31,pre_covid,P004,Air Purifier,Home & Kitchen,150,C013,12000,3
O07630,2014,5,31,pre_covid,P007,Treadmill,Gym Equipment,8,C002,42000,3
O00734,2014,6,1,pre_covid,P005,Microwave Oven,Home & Kitchen,94,C008,9000,12
O01673,2014,6,1,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,270,C013,7500,4
O05956,2014,6,1,pre_covid,P014,Packaged Grocery Staples,Groceries & Hygiene,1996,C012,800,1
O07246,2014,6,1,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,92,C016,7500,3
O03182,2014,6,2,pre_covid,P009,Yoga Mat,Gym Equipment,1047,C011,1500,4
O00694,2014,6,3,pre_covid,P001,Laptop,Electronics,127,C015,55000,3
O02921,2014,6,3,pre_covid,P014,Packaged Grocery Staples,Groceries & Hygiene,2735,C019,800,5
O03046,2014,6,3,pre_covid,P005,Microwave Oven,Home & Kitchen,281,C011,9000,12
O06758,2014,6,3,pre_covid,P003,Smartphone,Electronics,122,C016,22000,2
O07838,2014,6,3,pre_covid,P002,Webcam & Headset Combo,Electronics,329,C010,4500,5
O00238,2014,6,4,pre_covid,P004,Air Purifier,Home & Kitchen,229,C008,12000,5
O02061,2014,6,4,pre_covid,P004,Air Purifier,Home & Kitchen,76,C010,12000,5
O05579,2014,6,4,pre_covid,P009,Yoga Mat,Gym Equipment,470,C016,1500,1
O07967,2014,6,4,pre_covid,P014,Packaged Grocery Staples,Groceries & Hygiene,919,C001,800,6
O00782,2014,6,5,pre_covid,P014,Packaged Grocery Staples,Groceries & Hygiene,2920,C010,800,1
O03125,2014,6,5,pre_covid,P004,Air Purifier,Home & Kitchen,67,C018,12000,1
O03187,2014,6,5,pre_covid,P014,Packaged Grocery Staples,Groceries & Hygiene,2593,C003,800,6
O05096,2014,6,5,pre_covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,741,C012,3500,6
O07395,2014,6,5,pre_covid,P014,Packaged Grocery Staples,Groceries & Hygiene,1333,C013,800,5
O02358,2014,6,6,pre_covid,P009,Yoga Mat,Gym Equipment,114,C013,1500,5
O05103,2014,6,6,pre_covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,735,C010,3500,5
O06481,2014,6,6,pre_covid,P005,Microwave Oven,Home & Kitchen,75,C008,9000,15
O03711,2014,6,7,pre_covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,787,C005,3500,5
O01661,2014,6,8,pre_covid,P004,Air Purifier,Home & Kitchen,193,C018,12000,3
O05195,2014,6,8,pre_covid,P012,Festive Sarees,Fashion,497,C011,6000,6
O06958,2014,6,8,pre_covid,P005,Microwave Oven,Home & Kitchen,44,C006,9000,6
O00526,2014,6,9,pre_covid,P005,Microwave Oven,Home & Kitchen,31,C008,9000,18
O06869,2014,6,10,pre_covid,P010,Men's Formal Shirts,Fashion,1390,C006,1800,2
O01257,2014,6,11,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,290,C011,7500,4
O06772,2014,6,11,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,154,C005,7500,5
O07583,2014,6,11,pre_covid,P009,Yoga Mat,Gym Equipment,1482,C008,1500,3
O04464,2014,6,13,pre_covid,P012,Festive Sarees,Fashion,915,C020,6000,1
O01464,2014,6,14,pre_covid,P012,Festive Sarees,Fashion,1147,C018,6000,1
O01788,2014,6,14,pre_covid,P010,Men's Formal Shirts,Fashion,2356,C009,1800,6
O04270,2014,6,15,pre_covid,P001,Laptop,Electronics,38,C007,55000,3
O04393,2014,6,15,pre_covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1104,C015,1200,6
O04777,2014,6,15,pre_covid,P011,Casual Loungewear Set,Fashion,1639,C002,1200,2
O06506,2014,6,15,pre_covid,P001,Laptop,Electronics,64,C019,55000,1
O07104,2014,6,15,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,168,C014,8500,3
O07400,2014,6,15,pre_covid,P005,Microwave Oven,Home & Kitchen,277,C007,9000,11
O00982,2014,6,16,pre_covid,P014,Packaged Grocery Staples,Groceries & Hygiene,2898,C001,800,4
O01666,2014,6,16,pre_covid,P010,Men's Formal Shirts,Fashion,2436,C011,1800,5
O02960,2014,6,16,pre_covid,P009,Yoga Mat,Gym Equipment,1273,C003,1500,1
O04661,2014,6,16,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,186,C020,8500,1
O00664,2014,6,17,pre_covid,P005,Microwave Oven,Home & Kitchen,204,C002,9000,18
O03804,2014,6,17,pre_covid,P001,Laptop,Electronics,60,C003,55000,2
O03843,2014,6,17,pre_covid,P011,Casual Loungewear Set,Fashion,2129,C019,1200,3
O05294,2014,6,17,pre_covid,P014,Packaged Grocery Staples,Groceries & Hygiene,2318,C006,800,1
O06373,2014,6,17,pre_covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1062,C015,1200,4
O00477,2014,6,18,pre_covid,P002,Webcam & Headset Combo,Electronics,269,C004,4500,3
O03213,2014,6,18,pre_covid,P004,Air Purifier,Home & Kitchen,43,C004,12000,6
O01003,2014,6,19,pre_covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,589,C016,3500,4
O03512,2014,6,19,pre_covid,P002,Webcam & Headset Combo,Electronics,169,C003,4500,2
O05864,2014,6,19,pre_covid,P012,Festive Sarees,Fashion,1473,C009,6000,4
O07503,2014,6,19,pre_covid,P005,Microwave Oven,Home & Kitchen,240,C019,9000,14
O07144,2014,6,20,pre_covid,P007,Treadmill,Gym Equipment,80,C011,42000,2
O01881,2014,6,21,pre_covid,P011,Casual Loungewear Set,Fashion,3158,C001,1200,6
O07032,2014,6,21,pre_covid,P011,Casual Loungewear Set,Fashion,734,C012,1200,2
O02471,2014,6,22,pre_covid,P007,Treadmill,Gym Equipment,17,C006,42000,3
O03178,2014,6,22,pre_covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,403,C007,1200,5
O03957,2014,6,22,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,63,C003,7500,5
O03794,2014,6,23,pre_covid,P002,Webcam & Headset Combo,Electronics,556,C019,4500,6
O05572,2014,6,24,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,253,C003,7500,3
O07141,2014,6,24,pre_covid,P014,Packaged Grocery Staples,Groceries & Hygiene,1444,C011,800,3
O00482,2014,6,25,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,76,C011,8500,1
O04459,2014,6,25,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,19,C002,8500,2
O06086,2014,6,25,pre_covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1319,C020,1200,6
O04570,2014,6,26,pre_covid,P007,Treadmill,Gym Equipment,12,C019,42000,3
O05380,2014,6,26,pre_covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,226,C002,1200,1
O00037,2014,6,27,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,160,C001,8500,5
O05407,2014,6,28,pre_covid,P001,Laptop,Electronics,76,C016,55000,2
O06161,2014,6,28,pre_covid,P012,Festive Sarees,Fashion,1225,C011,6000,5
O00480,2014,6,29,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,78,C020,8500,2
O07190,2014,6,29,pre_covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,1150,C013,3500,4
O00118,2014,6,30,pre_covid,P005,Microwave Oven,Home & Kitchen,245,C014,9000,16
O01186,2014,6,30,pre_covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,382,C019,3500,2
O04785,2014,6,30,pre_covid,P012,Festive Sarees,Fashion,700,C011,6000,5
O00600,2014,7,1,pre_covid,P001,Laptop,Electronics,29,C015,55000,7
O01045,2014,7,1,pre_covid,P011,Casual Loungewear Set,Fashion,3050,C017,1200,1
O04856,2014,7,1,pre_covid,P002,Webcam & Headset Combo,Electronics,104,C007,4500,2
O01403,2014,7,2,pre_covid,P010,Men's Formal Shirts,Fashion,2610,C014,1800,3
O00460,2014,7,3,pre_covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1327,C006,1200,6
O00502,2014,7,3,pre_covid,P001,Laptop,Electronics,63,C020,55000,5
O01329,2014,7,4,pre_covid,P009,Yoga Mat,Gym Equipment,1203,C006,1500,2
O06894,2014,7,4,pre_covid,P001,Laptop,Electronics,119,C005,55000,4
O07550,2014,7,4,pre_covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1842,C006,1200,6
O03958,2014,7,5,pre_covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1596,C002,1200,5
O05171,2014,7,5,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,230,C010,7500,20
O07345,2014,7,5,pre_covid,P009,Yoga Mat,Gym Equipment,233,C011,1500,6
O01188,2014,7,6,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,84,C012,7500,12
O01886,2014,7,6,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,100,C011,7500,8
O02036,2014,7,6,pre_covid,P010,Men's Formal Shirts,Fashion,2262,C019,1800,4
O02041,2014,7,6,pre_covid,P014,Packaged Grocery Staples,Groceries & Hygiene,3073,C002,800,4
O03424,2014,7,6,pre_covid,P009,Yoga Mat,Gym Equipment,1065,C007,1500,2
O05305,2014,7,6,pre_covid,P003,Smartphone,Electronics,76,C012,22000,1
O00667,2014,7,7,pre_covid,P005,Microwave Oven,Home & Kitchen,186,C005,9000,20
O03926,2014,7,7,pre_covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,479,C001,3500,3
O04497,2014,7,7,pre_covid,P005,Microwave Oven,Home & Kitchen,77,C017,9000,7
O06250,2014,7,7,pre_covid,P012,Festive Sarees,Fashion,1161,C002,6000,2
O04649,2014,7,8,pre_covid,P005,Microwave Oven,Home & Kitchen,252,C002,9000,11
O02472,2014,7,9,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,25,C001,7500,13
O02543,2014,7,9,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,113,C005,8500,1
O03265,2014,7,9,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,33,C007,7500,11
O00825,2014,7,10,pre_covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,741,C010,1200,2
O03669,2014,7,10,pre_covid,P001,Laptop,Electronics,148,C003,55000,2
O07061,2014,7,10,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,55,C014,7500,7
O03128,2014,7,11,pre_covid,P001,Laptop,Electronics,73,C011,55000,8
O04377,2014,7,11,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,12,C005,7500,12
O04701,2014,7,11,pre_covid,P010,Men's Formal Shirts,Fashion,969,C011,1800,6
O05393,2014,7,11,pre_covid,P001,Laptop,Electronics,87,C002,55000,8
O06878,2014,7,12,pre_covid,P005,Microwave Oven,Home & Kitchen,90,C001,9000,10
O01803,2014,7,13,pre_covid,P009,Yoga Mat,Gym Equipment,849,C010,1500,2
O02088,2014,7,13,pre_covid,P005,Microwave Oven,Home & Kitchen,225,C007,9000,20
O04584,2014,7,13,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,156,C014,7500,19
O05485,2014,7,13,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,300,C002,7500,20
O04985,2014,7,14,pre_covid,P002,Webcam & Headset Combo,Electronics,83,C003,4500,4
O07852,2014,7,14,pre_covid,P007,Treadmill,Gym Equipment,44,C001,42000,1
O05105,2014,7,15,pre_covid,P005,Microwave Oven,Home & Kitchen,215,C002,9000,10
O07864,2014,7,15,pre_covid,P010,Men's Formal Shirts,Fashion,813,C018,1800,3
O05174,2014,7,16,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,36,C003,8500,4
O05224,2014,7,16,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,153,C009,8500,6
O00708,2014,7,17,pre_covid,P014,Packaged Grocery Staples,Groceries & Hygiene,2950,C016,800,4
O01503,2014,7,17,pre_covid,P012,Festive Sarees,Fashion,1125,C004,6000,2
O00528,2014,7,18,pre_covid,P004,Air Purifier,Home & Kitchen,139,C009,12000,6
O02743,2014,7,18,pre_covid,P010,Men's Formal Shirts,Fashion,1852,C001,1800,4
O03153,2014,7,18,pre_covid,P011,Casual Loungewear Set,Fashion,2533,C003,1200,1
O06405,2014,7,18,pre_covid,P005,Microwave Oven,Home & Kitchen,183,C014,9000,12
O01060,2014,7,19,pre_covid,P005,Microwave Oven,Home & Kitchen,213,C008,9000,13
O07363,2014,7,19,pre_covid,P009,Yoga Mat,Gym Equipment,211,C005,1500,6
O03895,2014,7,20,pre_covid,P005,Microwave Oven,Home & Kitchen,133,C010,9000,9
O03293,2014,7,21,pre_covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,1061,C005,3500,1
O03323,2014,7,21,pre_covid,P012,Festive Sarees,Fashion,1412,C010,6000,3
O03746,2014,7,21,pre_covid,P001,Laptop,Electronics,99,C010,55000,8
O06213,2014,7,21,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,46,C010,7500,20
O03835,2014,7,22,pre_covid,P002,Webcam & Headset Combo,Electronics,537,C019,4500,6
O07963,2014,7,22,pre_covid,P010,Men's Formal Shirts,Fashion,744,C010,1800,6
O00139,2014,7,24,pre_covid,P013,Hand Sanitizer (Bulk Pack),Groceries & Hygiene,1298,C019,1200,4
O04124,2014,7,24,pre_covid,P003,Smartphone,Electronics,353,C018,22000,1
O04675,2014,7,24,pre_covid,P004,Air Purifier,Home & Kitchen,248,C005,12000,2
O00718,2014,7,25,pre_covid,P011,Casual Loungewear Set,Fashion,3247,C006,1200,2
O06566,2014,7,25,pre_covid,P007,Treadmill,Gym Equipment,67,C001,42000,2
O03578,2014,7,26,pre_covid,P005,Microwave Oven,Home & Kitchen,266,C008,9000,14
O02783,2014,7,28,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,64,C009,7500,16
O01711,2014,7,29,pre_covid,P005,Microwave Oven,Home & Kitchen,171,C002,9000,13
O02585,2014,7,30,pre_covid,P012,Festive Sarees,Fashion,459,C011,6000,5
O03803,2014,7,30,pre_covid,P001,Laptop,Electronics,68,C001,55000,8
O07983,2014,7,30,pre_covid,P005,Microwave Oven,Home & Kitchen,191,C003,9000,17
O00981,2014,7,31,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,149,C007,7500,15
O01123,2014,7,31,pre_covid,P005,Microwave Oven,Home & Kitchen,158,C018,9000,15
O05822,2014,7,31,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,15,C010,7500,9
O07777,2014,7,31,pre_covid,P010,Men's Formal Shirts,Fashion,869,C018,1800,5
O00855,2014,8,1,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,290,C015,7500,9
O04232,2014,8,1,pre_covid,P001,Laptop,Electronics,42,C017,55000,2
O05292,2014,8,1,pre_covid,P005,Microwave Oven,Home & Kitchen,46,C016,9000,1
O00373,2014,8,2,pre_covid,P003,Smartphone,Electronics,354,C008,22000,3
O03734,2014,8,2,pre_covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,763,C013,3500,2
O06847,2014,8,2,pre_covid,P001,Laptop,Electronics,132,C008,55000,3
O00630,2014,8,3,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,155,C010,7500,14
O02171,2014,8,3,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,166,C007,8500,1
O05745,2014,8,4,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,40,C001,7500,5
O07774,2014,8,4,pre_covid,P004,Air Purifier,Home & Kitchen,219,C003,12000,4
O03798,2014,8,5,pre_covid,P012,Festive Sarees,Fashion,1228,C018,6000,4
O04669,2014,8,5,pre_covid,P005,Microwave Oven,Home & Kitchen,241,C014,9000,2
O06447,2014,8,5,pre_covid,P005,Microwave Oven,Home & Kitchen,96,C016,9000,3
O04097,2014,8,6,pre_covid,P010,Men's Formal Shirts,Fashion,1226,C006,1800,5
O06267,2014,8,6,pre_covid,P004,Air Purifier,Home & Kitchen,230,C006,12000,4
O01107,2014,8,7,pre_covid,P009,Yoga Mat,Gym Equipment,1389,C012,1500,6
O03407,2014,8,7,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,200,C012,8500,6
O00228,2014,8,8,pre_covid,P007,Treadmill,Gym Equipment,21,C003,42000,2
O02346,2014,8,8,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,92,C006,7500,19
O03064,2014,8,8,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,212,C009,7500,20
O05615,2014,8,8,pre_covid,P012,Festive Sarees,Fashion,219,C003,6000,3
O05640,2014,8,8,pre_covid,P001,Laptop,Electronics,121,C005,55000,2
O05882,2014,8,8,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,278,C008,7500,5
O00234,2014,8,9,pre_covid,P007,Treadmill,Gym Equipment,19,C016,42000,1
O03524,2014,8,9,pre_covid,P008,Resistance Bands & Dumbbell Set,Gym Equipment,874,C011,3500,6
O06110,2014,8,9,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,113,C007,7500,18
O01537,2014,8,10,pre_covid,P001,Laptop,Electronics,100,C011,55000,8
O02069,2014,8,10,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,264,C001,7500,6
O06871,2014,8,10,pre_covid,P003,Smartphone,Electronics,92,C006,22000,3
O07306,2014,8,10,pre_covid,P006,Office Chair (Ergonomic),Home & Kitchen,30,C003,8500,5
O00236,2014,8,11,pre_covid,P009,Yoga Mat,Gym Equipment,2476,C015,1500,5
O01582,2014,8,12,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,107,C002,7500,17
O02305,2014,8,12,pre_covid,P015,Drawing Tablet (EdTech),Stationery & EdTech,103,C013,7500,11
O02702,2014,8,12,pre_covid,P005,Microwave Oven,Home & Kitchen,261,C016,9000,2
O00837,2014,8,13,pre_covid,P001,Laptop,Electronics,92,C001,55000,3
